,AOI,Country,Region,City,Site Name,Description,Method,EO Sensor,Input Data,Indicator code,Time,Measurement Value,Reference Description,Reference time,Reference value,Rule,Indicator Value,Sub-AOI,Y axis,Indicator Name,Color code,Data Provider,AOI_ID,Update Frequency
106,"42.23,-8.77",ES,,Vigo,Vigo,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-03-14,19.039411544799805,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
107,"42.23,-8.77",ES,,Vigo,Vigo,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-03-19,9.031867027282715,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
108,"42.23,-8.77",ES,,Vigo,Vigo,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-03-21,24.357053756713867,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
109,"42.23,-8.77",ES,,Vigo,Vigo,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-03-24,30.474803924560547,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
110,"42.23,-8.77",ES,,Vigo,Vigo,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-03-26,24.711196899414062,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
111,"42.23,-8.77",ES,,Vigo,Vigo,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-03-29,14.734530448913574,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
112,"42.23,-8.77",ES,,Vigo,Vigo,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-03-31,14.827484130859375,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
113,"42.23,-8.77",ES,,Vigo,Vigo,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-04-20,26.855009078979492,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
114,"42.23,-8.77",ES,,Vigo,Vigo,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-04-28,22.105327606201172,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
115,"42.23,-8.77",ES,,Vigo,Vigo,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-04-30,11.609731674194336,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
116,"42.23,-8.77",ES,,Vigo,Vigo,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-05-03,15.272636413574219,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
117,"42.23,-8.77",ES,,Vigo,Vigo,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-05-13,12.795166969299316,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
118,"42.23,-8.77",ES,,Vigo,Vigo,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-05-25,33.86767578125,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
119,"42.23,-8.77",ES,,Vigo,Vigo,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-05-28,7.185550212860107,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
120,"42.23,-8.77",ES,,Vigo,Vigo,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-05-30,12.64785385131836,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
121,"42.23,-8.77",ES,,Vigo,Vigo,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-06-07,10.519476890563965,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
122,"42.23,-8.77",ES,,Vigo,Vigo,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-06-14,14.102964401245117,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
123,"42.23,-8.77",ES,,Vigo,Vigo,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-07-02,14.533143043518066,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
124,"42.23,-8.77",ES,,Vigo,Vigo,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-07-09,11.214157104492188,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
125,"42.23,-8.77",ES,,Vigo,Vigo,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-07-12,11.736297607421875,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
126,"42.23,-8.77",ES,,Vigo,Vigo,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-07-17,8.825145721435547,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
127,"42.23,-8.77",ES,,Vigo,Vigo,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-07-19,34.91761016845703,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
128,"42.23,-8.77",ES,,Vigo,Vigo,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-07-22,11.274744033813477,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
129,"42.23,-8.77",ES,,Vigo,Vigo,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-07-24,18.48860740661621,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
130,"42.23,-8.77",ES,,Vigo,Vigo,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-08-01,18.81294822692871,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
131,"42.23,-8.77",ES,,Vigo,Vigo,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-08-03,51.220672607421875,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
132,"42.23,-8.77",ES,,Vigo,Vigo,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-08-13,19.58533477783203,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
133,"42.23,-8.77",ES,,Vigo,Vigo,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-08-16,43.324520111083984,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
134,"42.23,-8.77",ES,,Vigo,Vigo,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-08-21,37.25845718383789,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
135,"42.23,-8.77",ES,,Vigo,Vigo,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-08-23,22.35360336303711,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
136,"42.23,-8.77",ES,,Vigo,Vigo,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-08-26,15.07263469696045,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
137,"42.23,-8.77",ES,,Vigo,Vigo,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-08-31,28.096708297729492,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
138,"42.23,-8.77",ES,,Vigo,Vigo,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-09-02,46.5582160949707,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
139,"42.23,-8.77",ES,,Vigo,Vigo,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-09-05,19.936050415039062,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
140,"42.23,-8.77",ES,,Vigo,Vigo,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-09-07,33.75040054321289,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
141,"42.23,-8.77",ES,,Vigo,Vigo,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-09-12,18.098922729492188,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
142,"42.23,-8.77",ES,,Vigo,Vigo,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-09-15,11.575969696044922,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
143,"42.23,-8.77",ES,,Vigo,Vigo,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-09-22,18.852384567260742,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
144,"42.23,-8.77",ES,,Vigo,Vigo,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-10-05,20.644065856933594,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
145,"42.23,-8.77",ES,,Vigo,Vigo,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-10-07,15.132455825805664,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
146,"42.23,-8.77",ES,,Vigo,Vigo,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-10-10,16.492807388305664,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
147,"42.23,-8.77",ES,,Vigo,Vigo,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-10-20,17.376842498779297,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
148,"42.23,-8.77",ES,,Vigo,Vigo,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-10-22,15.21901798248291,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
149,"42.23,-8.77",ES,,Vigo,Vigo,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-11-16,24.03480339050293,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
150,"42.23,-8.77",ES,,Vigo,Vigo,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-11-21,16.752853393554688,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
151,"42.23,-8.77",ES,,Vigo,Vigo,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-12-01,23.671993255615234,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
152,"42.23,-8.77",ES,,Vigo,Vigo,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-12-04,15.335216522216797,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
153,"42.23,-8.77",ES,,Vigo,Vigo,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-12-29,35.70149612426758,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
154,"42.23,-8.77",ES,,Vigo,Vigo,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,2020-01-05,12.231636047363281,Number of ships in 14.0 km x 14.0 km area,,,,,,Number of ships inferred,Changes in Ships traffic,RED,,,Weekly
155,"42.23,-8.77",ES,,Vigo,Vigo,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,2020-01-10,23.259109497070312,Number of ships in 14.0 km x 14.0 km area,,,,,,Number of ships inferred,Changes in Ships traffic,RED,,,Weekly
156,"42.23,-8.77",ES,,Vigo,Vigo,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,2020-01-20,10.244949340820312,Number of ships in 14.0 km x 14.0 km area,,,,,,Number of ships inferred,Changes in Ships traffic,RED,,,Weekly
157,"42.23,-8.77",ES,,Vigo,Vigo,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,2020-01-25,15.260968208312988,Number of ships in 14.0 km x 14.0 km area,,,,,,Number of ships inferred,Changes in Ships traffic,RED,,,Weekly
158,"42.23,-8.77",ES,,Vigo,Vigo,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,2020-02-02,14.40156078338623,Number of ships in 14.0 km x 14.0 km area,,,,,,Number of ships inferred,Changes in Ships traffic,RED,,,Weekly
159,"42.23,-8.77",ES,,Vigo,Vigo,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,2020-02-22,21.6318302154541,Number of ships in 14.0 km x 14.0 km area,,,,,,Number of ships inferred,Changes in Ships traffic,RED,,,Weekly
160,"42.23,-8.77",ES,,Vigo,Vigo,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,2020-03-13,42.07466506958008,Number of ships in 14.0 km x 14.0 km area,,,,,,Number of ships inferred,Changes in Ships traffic,RED,,,Weekly
161,"42.23,-8.77",ES,,Vigo,Vigo,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,2020-03-18,1.4903600215911865,Number of ships in 14.0 km x 14.0 km area,,,,,,Number of ships inferred,Changes in Ships traffic,RED,,,Weekly
162,"42.23,-8.77",ES,,Vigo,Vigo,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,2020-03-23,10.103100776672363,Number of ships in 14.0 km x 14.0 km area,,,,,,Number of ships inferred,Changes in Ships traffic,RED,,,Weekly
163,"42.23,-8.77",ES,,Vigo,Vigo,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,2020-03-28,16.107398986816406,Number of ships in 14.0 km x 14.0 km area,,,,,,Number of ships inferred,Changes in Ships traffic,RED,,,Weekly
164,"42.23,-8.77",ES,,Vigo,Vigo,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,2020-04-12,19.48396110534668,Number of ships in 14.0 km x 14.0 km area,,,,,,Number of ships inferred,Changes in Ships traffic,RED,,,Weekly
165,"42.23,-8.77",ES,,Vigo,Vigo,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,2020-04-14,15.807476043701172,Number of ships in 14.0 km x 14.0 km area,,,,,,Number of ships inferred,Changes in Ships traffic,RED,,,Weekly
166,"42.23,-8.77",ES,,Vigo,Vigo,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,2020-04-19,4.321663856506348,Number of ships in 14.0 km x 14.0 km area,,,,,,Number of ships inferred,Changes in Ships traffic,RED,,,Weekly
167,"42.23,-8.77",ES,,Vigo,Vigo,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,2020-04-24,13.94317626953125,Number of ships in 14.0 km x 14.0 km area,,,,,,Number of ships inferred,Changes in Ships traffic,RED,,,Weekly
168,"42.23,-8.77",ES,,Vigo,Vigo,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,2020-05-17,7.303529739379883,Number of ships in 14.0 km x 14.0 km area,,,,,,Number of ships inferred,Changes in Ships traffic,RED,,,Weekly
169,"42.23,-8.77",ES,,Vigo,Vigo,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,2020-05-19,13.931024551391602,Number of ships in 14.0 km x 14.0 km area,,,,,,Number of ships inferred,Changes in Ships traffic,RED,,,Weekly
170,"42.23,-8.77",ES,,Vigo,Vigo,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,2020-05-24,53.410865783691406,Number of ships in 14.0 km x 14.0 km area,,,,,,Number of ships inferred,Changes in Ships traffic,RED,,,Weekly
171,"42.23,-8.77",ES,,Vigo,Vigo,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,2020-05-27,23.95461654663086,Number of ships in 14.0 km x 14.0 km area,,,,,,Number of ships inferred,Changes in Ships traffic,RED,,,Weekly
172,"42.23,-8.77",ES,,Vigo,Vigo,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,2020-05-29,12.858182907104492,Number of ships in 14.0 km x 14.0 km area,,,,,,Number of ships inferred,Changes in Ships traffic,RED,,,Weekly
173,"42.23,-8.77",ES,,Vigo,Vigo,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,2020-06-18,13.756524085998535,Number of ships in 14.0 km x 14.0 km area,,,,,,Number of ships inferred,Changes in Ships traffic,RED,,,Weekly
174,"42.23,-8.77",ES,,Vigo,Vigo,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,2020-06-23,37.71070861816406,Number of ships in 14.0 km x 14.0 km area,,,,,,Number of ships inferred,Changes in Ships traffic,RED,,,Weekly
175,"42.23,-8.77",ES,,Vigo,Vigo,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,2020-07-03,26.12347412109375,Number of ships in 14.0 km x 14.0 km area,,,,,,Number of ships inferred,Changes in Ships traffic,RED,,,Weekly
176,"42.23,-8.77",ES,,Vigo,Vigo,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,2020-07-06,21.94523048400879,Number of ships in 14.0 km x 14.0 km area,,,,,,Number of ships inferred,Changes in Ships traffic,RED,,,Weekly
177,"42.23,-8.77",ES,,Vigo,Vigo,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,2020-07-11,46.320213317871094,Number of ships in 14.0 km x 14.0 km area,,,,,,Number of ships inferred,Changes in Ships traffic,RED,,,Weekly
178,"42.23,-8.77",ES,,Vigo,Vigo,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,2020-07-13,14.435108184814453,Number of ships in 14.0 km x 14.0 km area,,,,,,Number of ships inferred,Changes in Ships traffic,RED,,,Weekly
179,"42.23,-8.77",ES,,Vigo,Vigo,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,2020-07-16,9.005158424377441,Number of ships in 14.0 km x 14.0 km area,,,,,,Number of ships inferred,Changes in Ships traffic,RED,,,Weekly
180,"42.23,-8.77",ES,,Vigo,Vigo,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,2020-07-18,58.23473358154297,Number of ships in 14.0 km x 14.0 km area,,,,,,Number of ships inferred,Changes in Ships traffic,RED,,,Weekly
181,"51.25,4.3",BE,,Antwerp,Antwerp,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2018-10-08,7.463757514953613,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
182,"51.25,4.3",BE,,Antwerp,Antwerp,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2018-10-28,1.2599951028823853,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
183,"51.25,4.3",BE,,Antwerp,Antwerp,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2018-11-02,3.175377607345581,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
184,"51.25,4.3",BE,,Antwerp,Antwerp,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2018-12-12,7.023962020874023,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
185,"51.25,4.3",BE,,Antwerp,Antwerp,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-01-21,11.402971267700195,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
186,"51.25,4.3",BE,,Antwerp,Antwerp,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-02-15,7.978268623352051,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
187,"51.25,4.3",BE,,Antwerp,Antwerp,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-02-25,11.122509002685547,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
188,"51.25,4.3",BE,,Antwerp,Antwerp,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-03-22,9.794119834899902,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
189,"51.25,4.3",BE,,Antwerp,Antwerp,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-04-01,18.03811264038086,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
190,"51.25,4.3",BE,,Antwerp,Antwerp,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-04-11,9.912824630737305,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
191,"51.25,4.3",BE,,Antwerp,Antwerp,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-04-21,8.336289405822754,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
192,"51.25,4.3",BE,,Antwerp,Antwerp,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-05-16,7.980375289916992,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
193,"51.25,4.3",BE,,Antwerp,Antwerp,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-06-30,7.5279154777526855,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
194,"51.25,4.3",BE,,Antwerp,Antwerp,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-07-05,20.740554809570312,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
195,"51.25,4.3",BE,,Antwerp,Antwerp,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-07-25,12.026338577270508,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
196,"51.25,4.3",BE,,Antwerp,Antwerp,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-07-30,13.731452941894531,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
197,"51.25,4.3",BE,,Antwerp,Antwerp,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-08-04,0.8307464718818665,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
198,"51.25,4.3",BE,,Antwerp,Antwerp,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-08-24,4.6316375732421875,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
199,"51.25,4.3",BE,,Antwerp,Antwerp,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-10-18,11.522404670715332,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
200,"51.25,4.3",BE,,Antwerp,Antwerp,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-11-17,3.9490585327148438,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
201,"51.25,4.3",BE,,Antwerp,Antwerp,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-11-22,7.857099533081055,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
202,"51.25,4.3",BE,,Antwerp,Antwerp,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-12-12,6.086018085479736,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
203,"51.25,4.3",BE,,Antwerp,Antwerp,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,2020-01-06,10.253900527954102,Number of ships in 14.0 km x 14.0 km area,,,,,,Number of ships inferred,Changes in Ships traffic,RED,,,Weekly
